PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Date
75.0,91.0,4.0,12.0,900.0,126.0,23.7,997.6,13.8,0.0,NE,0.6900000000000001,Changping,2015-06-23 00:00:00
81.0,93.0,3.0,11.45,900.0,128.0,23.6,997.9,14.0,0.0,N,0.8,Changping,2015-06-23 01:00:00
83.0,105.0,4.0,11.0,900.0,128.0,23.8,998.1,14.2,0.0,SE,0.49000000000000005,Changping,2015-06-23 02:00:00
114.1,134.2,5.0,20.0,1100.0,104.0,23.7,998.21,16.02,0.0,ENE,1.1,Changping,2015-06-23 03:00:00
115.0,153.0499999999999,10.0,24.0,1354.9999999999998,98.0,22.4,998.3,15.3,0.0,N,0.8,Changping,2015-06-23 04:00:00
164.49999999999974,188.44999999999987,8.0,22.0,1454.9999999999998,92.0,21.8,998.355,15.4,0.0,N,1.2,Changping,2015-06-23 05:00:00
163.0,163.0,8.0,24.0,1500.0,86.0,22.0,998.565,15.6,0.0,NNW,1.4,Changping,2015-06-23 06:00:00
204.0,219.19999999999993,11.0,33.0,1500.0,73.0,23.3,998.9200000000001,16.365,0.0,NNW,0.9,Changping,2015-06-23 07:00:00
205.55,234.39999999999998,20.0,27.0,1774.9999999999986,91.0,24.2,999.21,16.939999999999998,0.0,SSW,1.0,Changping,2015-06-23 08:00:00
227.9999999999999,242.39999999999998,22.0,24.0,2109.9999999999995,119.0,25.2,999.355,17.63,0.0,ESE,1.1,Changping,2015-06-23 09:00:00
248.2,248.2,22.0,23.0,2254.9999999999995,132.0,26.2,999.0,18.064999999999998,0.0,SSE,1.5,Changping,2015-06-23 10:00:00
231.0,231.0,22.549999999999997,19.0,2100.0,156.0,26.9,998.8,18.2,0.0,E,2.2,Changping,2015-06-23 11:00:00
232.0,232.0,23.549999999999997,22.0,2000.0,182.0,28.2,998.3,18.255,0.0,SSE,2.8,Changping,2015-06-23 12:00:00
251.64999999999998,251.64999999999998,24.0,29.0,2200.0,209.0,28.8,997.8,18.465,0.0,SSE,2.4,Changping,2015-06-23 13:00:00
248.0,248.0,23.0,30.0,2200.0,229.55,29.5,997.1,18.6,0.0,ESE,2.4,Changping,2015-06-23 14:00:00
220.0,220.0,20.0,25.0,2200.0,236.59999999999997,30.0,996.7,18.71,0.0,ESE,2.8,Changping,2015-06-23 15:00:00
196.0,196.0,19.0,23.0,2000.0,259.0499999999999,30.8,996.5,17.5,0.0,S,3.0,Changping,2015-06-23 16:00:00
138.0,138.0,11.0,14.0,1200.0,241.0,30.6,996.3,18.0,0.0,S,3.6,Changping,2015-06-23 17:00:00
130.0,130.0,8.0,16.0,1000.0,230.0,30.4,996.3,17.1,0.0,SSE,2.5,Changping,2015-06-23 18:00:00
104.0,115.0,9.0,18.0,800.0,216.0,30.1,996.4,17.2,0.0,SSE,3.1,Changping,2015-06-23 19:00:00
105.0,113.0,8.0,22.0,800.0,198.0,29.7,996.5,16.5,0.0,SSE,3.1,Changping,2015-06-23 20:00:00
92.0,121.0,6.0,19.0,800.0,177.0,29.4,997.2,16.9,0.0,SE,3.0,Changping,2015-06-23 21:00:00
99.0,134.0,9.0,18.0,900.0,164.0,28.8,997.1,17.3,0.0,ESE,1.3,Changping,2015-06-23 22:00:00
137.0,171.0,14.0,21.0,1100.0,167.0,28.2,997.0,17.4,0.0,SE,1.3,Changping,2015-06-23 23:00:00
165.0,208.0,15.0,26.0,1200.0,156.0,27.7,996.9,17.8,0.0,E,1.3,Changping,2015-06-24 00:00:00
175.0,202.0,13.0,24.0,1200.0,126.0,27.3,996.9,18.0,0.0,E,2.0,Changping,2015-06-24 01:00:00
168.0,191.0,11.0,30.0,1100.0,89.0,26.7,996.6,18.0,0.0,E,1.7,Changping,2015-06-24 02:00:00
187.0,212.0,10.0,26.0,1200.0,89.0,26.1,996.5,18.2,0.0,E,1.6,Changping,2015-06-24 03:00:00
143.0,143.0,8.0,18.0,1000.0,83.25,25.6,996.5,17.5,0.0,E,1.9,Changping,2015-06-24 04:00:00
101.0,101.0,7.0,16.0,800.0,79.35,25.1,996.6,17.0,0.0,E,1.8,Changping,2015-06-24 05:00:00
96.0,103.0,7.0,21.0,800.0,75.25,24.8,996.8,17.3,0.0,NE,1.2,Changping,2015-06-24 06:00:00
123.0,136.0,4.45,31.099999999999994,900.0,69.7,24.6,997.1,17.8,0.0,E,1.3,Changping,2015-06-24 07:00:00
123.0,123.0,6.0,32.0,900.0,61.5,25.1,997.4,17.6,0.0,ENE,1.1,Changping,2015-06-24 08:00:00
111.0,117.0,7.0,31.0,900.0,62.0,25.6,997.1,17.5,0.0,ENE,1.0,Changping,2015-06-24 09:00:00
112.0,112.0,8.0,24.0,900.0,74.0,25.6,997.3,18.3,0.0,SW,0.9450000000000001,Changping,2015-06-24 10:00:00
111.0,187.0,4.9,32.55,1000.0,53.15,24.5,997.4,18.855,0.0,SSW,0.9,Changping,2015-06-24 11:00:00
122.0,122.0,3.45,35.19999999999999,1100.0,47.8,24.5,997.2,19.119999999999997,0.0,S,1.3,Changping,2015-06-24 12:00:00
131.0,131.0,2.45,44.69999999999996,1100.0,48.0,24.7,996.9,19.3,0.0,SSW,1.2,Changping,2015-06-24 13:00:00
138.0,138.0,3.0,47.0,1000.0,59.0,24.7,996.6,18.9,0.0,NNW,0.9,Changping,2015-06-24 14:00:00
137.0,137.0,2.0,44.0,1000.0,58.0,25.0,996.3,19.1,0.0,NW,1.1,Changping,2015-06-24 15:00:00
146.0,146.0,2.0,46.0,1000.0,68.0,25.2,996.245,19.3,0.0,ENE,0.9,Changping,2015-06-24 16:00:00
132.0,132.0,3.0,35.0,1000.0,84.0,25.3,996.035,18.5,0.054999999999999716,ENE,1.3,Changping,2015-06-24 17:00:00
150.0,150.0,3.0,37.0,1100.0,91.0,24.9,995.625,19.52,0.0,N,1.3,Changping,2015-06-24 18:00:00
154.0,154.0,3.0,44.0,1100.0,86.0,24.9,995.29,19.7,0.0,N,0.9,Changping,2015-06-24 19:00:00
165.0,173.0,3.0,54.29999999999998,1300.0,67.0,24.6,995.5,19.2,0.0,ESE,1.3,Changping,2015-06-24 20:00:00
167.0,167.0,2.0,57.55,1300.0,46.0,24.5,995.9,19.1,0.0,E,1.5,Changping,2015-06-24 21:00:00
147.0,147.0,3.0,59.64999999999999,1200.0,40.5,24.39,996.0,18.6,0.0,E,1.4,Changping,2015-06-24 22:00:00
135.0,135.0,2.0,50.0,1100.0,35.45,24.135,995.8,19.3,0.0,NE,0.9,Changping,2015-06-24 23:00:00
152.0,152.0,2.0,38.0,1100.0,33.35,23.78,995.5,19.4,0.0,NNE,0.8450000000000001,Changping,2015-06-25 00:00:00
144.0,144.0,2.0,20.0,1000.0,34.0,23.38,995.2,19.6,0.0,NNW,0.8,Changping,2015-06-25 01:00:00
147.0,147.0,2.0,17.45,1000.0,30.9,23.09,995.145,19.3,0.0,SE,0.635,Changping,2015-06-25 02:00:00
157.0,157.0,2.0,27.0,1100.0,27.8,22.725,994.825,19.2,0.0,NNW,1.0,Changping,2015-06-25 03:00:00
161.0,161.0,2.0,54.0,1100.0,23.8,22.445,994.325,19.4,0.0,N,0.6,Changping,2015-06-25 04:00:00
156.0,156.0,2.0,61.0,1300.0,14.300000000000002,22.18,994.045,19.3,0.0,NW,0.9,Changping,2015-06-25 05:00:00
169.0,169.0,2.0,66.49999999999997,1300.0,4.700000000000001,21.945,994.0,19.5,0.0,NNW,1.2,Changping,2015-06-25 06:00:00
160.0,160.0,3.0,64.0,1300.0,4.0,22.7,994.2,18.7,0.0,NNE,0.6,Changping,2015-06-25 07:00:00
157.0,157.0,4.0,50.0,1200.0,20.0,23.5,994.2,18.2,0.0,NNW,1.1,Changping,2015-06-25 08:00:00
144.0,144.0,6.0,28.0,1000.0,57.0,24.2,994.1,18.4,0.0,NW,1.2,Changping,2015-06-25 09:00:00
150.0,150.0,6.0,23.0,1000.0,75.0,25.6,993.9449999999999,18.5,0.0,W,0.9,Changping,2015-06-25 10:00:00
151.0,151.0,5.0,18.35,1000.0,88.74999999999999,25.1,993.68,18.8,0.0,WSW,1.4,Changping,2015-06-25 11:00:00
153.0,153.0,4.0,24.0,1100.0,95.94999999999997,25.6,993.5,18.9,0.0,WSW,1.4,Changping,2015-06-25 12:00:00
158.0,158.0,4.0,28.0,1000.0,112.09999999999994,26.095,993.28,19.0,0.0,SW,1.3,Changping,2015-06-25 13:00:00
164.0,164.0,4.0,23.0,1000.0,134.64999999999992,26.72,992.66,18.7,0.0,S,1.2,Changping,2015-06-25 14:00:00
168.1,172.0,4.0,43.0,1100.0,151.04999999999995,26.6,991.86,18.5,0.0,SE,1.4549999999999996,Changping,2015-06-25 15:00:00
154.0,154.0,3.0,50.0,1100.0,124.0,26.1,991.28,18.29,0.0,E,1.7749999999999986,Changping,2015-06-25 16:00:00
158.0,158.0,2.0,37.0,1000.0,155.0,25.5,990.99,18.4,0.0,NE,1.8,Changping,2015-06-25 17:00:00
135.0,135.0,2.0,33.0,1000.0,143.0,25.4,990.68,18.3,0.0,NE,1.5,Changping,2015-06-25 18:00:00
133.35,133.35,2.0,36.0,945.0,131.0,25.5,990.9,18.2,0.0,N,0.9,Changping,2015-06-25 19:00:00
122.65,122.65,2.0,36.0,845.0,118.0,24.8,991.0,19.7,0.0,NNW,1.1,Changping,2015-06-25 20:00:00
142.0,142.0,2.0,27.0,1000.0,102.0,24.0,991.4,19.3,0.0,WNW,1.5,Changping,2015-06-25 21:00:00
156.0,156.0,2.0,58.0,1000.0,78.0,23.7,991.3,19.6,0.0,NNW,0.6,Changping,2015-06-25 22:00:00
142.0,142.0,2.0,68.0,900.0,53.0,22.7,991.0,19.81,0.0,N,1.2,Changping,2015-06-25 23:00:00
164.0,164.0,2.0,36.0,1000.0,55.0,22.8,990.8,19.0,0.0,NW,0.6,Changping,2015-06-26 00:00:00
141.0,141.0,2.0,19.0,900.0,61.0,23.2,990.8,18.5,0.0,N,0.8,Changping,2015-06-26 01:00:00
135.0,135.0,2.0,17.0,800.0,52.0,22.7,990.7,18.9,0.0,NNW,1.2,Changping,2015-06-26 02:00:00
145.0,145.0,2.0,30.0,800.0,52.0,22.7,990.9,18.9,0.0,E,1.8,Changping,2015-06-26 03:00:00
112.25,112.25,2.0,16.45,745.0,137.0,22.2,991.0,19.0,0.0,SE,1.4,Changping,2015-06-26 04:00:00
108.9,108.9,2.0,9.950000000000003,700.0,142.0,21.9,991.4,19.0,0.0,ESE,1.8,Changping,2015-06-26 05:00:00
100.85000000000001,100.85000000000001,2.0,3.3500000000000005,700.0,135.0,21.735,991.4,19.2,0.0,ESE,1.7,Changping,2015-06-26 06:00:00
98.0,98.0,2.0,5.0,700.0,121.0,21.6,991.8,19.2,0.0,E,0.9,Changping,2015-06-26 07:00:00
103.0,103.0,2.0,14.0,800.0,104.0,21.6,992.5,19.7,0.054999999999999716,E,1.0,Changping,2015-06-26 08:00:00
112.0,112.0,2.0,14.0,900.0,100.0,21.6,992.5,19.9,0.15499999999999972,SW,0.6,Changping,2015-06-26 09:00:00
115.0,115.0,2.0,24.0,900.0,88.0,22.9,992.6,20.009999999999998,0.0,WSW,1.1,Changping,2015-06-26 10:00:00
119.0,119.0,2.0,19.0,900.0,107.0,24.5,992.6,20.155,0.0,ESE,2.0,Changping,2015-06-26 11:00:00
93.35,93.35,2.0,7.0,700.0,139.0,26.7,992.2,19.8,0.0,SSE,1.3,Changping,2015-06-26 12:00:00
94.0,94.0,2.0,7.0,700.0,160.39999999999998,27.174999999999997,991.3,19.1,0.0,SSE,1.5,Changping,2015-06-26 13:00:00
88.15,88.15,2.0,6.0,700.0,172.24999999999994,27.619999999999997,990.5,18.8,0.0,ESE,2.0,Changping,2015-06-26 14:00:00
89.0,89.0,2.0,7.0,700.0,180.1,28.13,990.5,19.0,0.0,S,1.9,Changping,2015-06-26 15:00:00
84.45,84.45,2.0,12.0,700.0,188.14999999999998,29.059999999999995,990.28,18.145,0.0,S,2.219999999999999,Changping,2015-06-26 16:00:00
96.0,96.0,2.0,18.0,800.0,207.74999999999994,29.2,989.99,18.3,0.0,S,2.5099999999999993,Changping,2015-06-26 17:00:00
113.0,113.0,2.0,24.0,800.0,228.34999999999997,28.7,990.3,18.8,0.0,SSE,2.2,Changping,2015-06-26 18:00:00
122.0,122.0,2.0,27.0,800.0,226.0,28.3,991.7,19.5,0.0,E,2.655,Changping,2015-06-26 19:00:00
122.0,122.0,2.0,18.0,700.0,190.0,21.545,992.6,18.8,0.36499999999999916,ENE,2.2,Changping,2015-06-26 20:00:00
80.15,80.15,2.0,11.0,700.0,118.0,21.225,992.71,19.5,0.6099999999999994,SW,1.7,Changping,2015-06-26 21:00:00
48.95000000000001,56.10000000000001,2.0,27.0,590.0,91.0,20.78,993.24,19.1,0.1,NW,1.3,Changping,2015-06-26 22:00:00
25.45,31.300000000000004,2.0,18.0,500.0,74.0,20.6,993.71,19.3,0.0,NNW,0.7,Changping,2015-06-26 23:00:00
26.0,26.0,2.0,9.0,500.0,54.0,20.6,993.855,18.7,0.0,ENE,1.0,Changping,2015-06-27 00:00:00
21.150000000000002,21.150000000000002,2.0,14.0,445.0,52.0,20.435000000000002,994.01,18.19,0.0,SW,1.0,Changping,2015-06-27 01:00:00
18.0,18.0,2.0,15.0,400.0,47.6,20.19,994.0,18.4,0.0,NNW,0.8,Changping,2015-06-27 02:00:00
21.0,36.0,2.0,63.49999999999997,400.0,36.300000000000004,20.045,994.1,18.1,0.0,ENE,0.49000000000000005,Changping,2015-06-27 03:00:00
22.0,22.0,2.0,58.0,400.0,17.350000000000005,20.1,994.21,18.045,0.0,NNW,1.3,Changping,2015-06-27 04:00:00
26.0,26.0,2.0,22.0,400.0,24.0,20.2,994.41,18.3,0.0,NW,1.0,Changping,2015-06-27 05:00:00
34.0,34.0,2.0,40.0,500.0,8.0,20.8,994.61,18.2,0.0,NW,0.6,Changping,2015-06-27 06:00:00
40.0,40.0,2.0,26.0,500.0,19.0,21.9,995.03,18.7,0.0,E,0.9,Changping,2015-06-27 07:00:00
40.0,41.0,2.0,25.0,500.0,32.0,22.4,995.465,19.0,0.0,SSE,1.1,Changping,2015-06-27 08:00:00
44.0,44.0,2.0,59.099999999999994,600.0,18.0,22.5,996.04,19.1,0.0,SW,0.8,Changping,2015-06-27 09:00:00
43.0,67.0,2.0,66.59999999999997,700.0,4.800000000000001,22.7,996.62,19.1,0.0,W,1.3,Changping,2015-06-27 10:00:00
54.0,66.0,2.0,75.29999999999998,700.0,12.0,24.2,997.0749999999999,19.1,0.0,NW,1.4,Changping,2015-06-27 11:00:00
86.0,86.0,2.0,38.0,800.0,76.0,26.3,997.1,19.9,0.0,SW,1.3,Changping,2015-06-27 12:00:00
106.0,115.0,3.6499999999999915,21.0,900.0,125.0,27.7,996.8,19.5,0.0,ENE,2.0,Changping,2015-06-27 13:00:00
110.0,110.0,6.099999999999994,20.0,900.0,146.0,27.5,996.8,19.6,0.0,E,1.8,Changping,2015-06-27 14:00:00
116.0,116.0,4.0,16.0,800.0,168.0,28.1,996.5,20.1,0.0,ESE,2.1,Changping,2015-06-27 15:00:00
120.0,120.0,3.0,14.0,800.0,184.0,27.7,996.3,20.155,0.0,SSE,1.6,Changping,2015-06-27 16:00:00
122.0,122.0,3.0,19.0,900.0,194.0,27.8,996.2,20.21,0.0,ENE,1.4,Changping,2015-06-27 17:00:00
132.99999999999994,132.99999999999994,3.0,22.0,954.9999999999998,191.0,27.7,996.1,20.3,0.0,ENE,1.3,Changping,2015-06-27 18:00:00
148.04999999999995,148.04999999999995,2.0,23.0,1000.0,182.0,27.5,996.4,20.355,0.0,ENE,1.1,Changping,2015-06-27 19:00:00
157.39999999999998,157.39999999999998,2.0,23.0,1054.9999999999998,165.0,27.1,996.9,20.509999999999998,0.0,NNE,0.8,Changping,2015-06-27 20:00:00
161.55,161.55,2.0,27.0,1100.0,144.0,26.8,997.3,20.6,0.0,NE,0.8,Changping,2015-06-27 21:00:00
160.0,160.0,2.0,28.0,1100.0,124.0,26.4,997.41,20.655,0.0,ENE,0.7,Changping,2015-06-27 22:00:00
163.1,163.1,2.0,26.0,1100.0,110.0,26.2,997.72,20.7,0.0,E,0.545,Changping,2015-06-27 23:00:00
164.55,164.55,2.0,25.0,900.0,105.0,26.2,998.01,20.755,0.0,ESE,2.0,Changping,2015-06-28 00:00:00
125.0,125.0,2.0,29.0,700.0,66.0,25.9,998.1,20.0,0.0,E,2.155,Changping,2015-06-28 01:00:00
128.0,128.0,7.0,32.0,600.0,49.0,25.3,998.1,19.9,0.0,E,2.1,Changping,2015-06-28 02:00:00
116.0,116.0,4.0,24.0,600.0,51.0,24.7,998.1,18.6,0.0,ESE,2.1,Changping,2015-06-28 03:00:00
94.0,94.0,5.0,18.0,700.0,58.0,24.5,998.1550000000001,18.0,0.0,ESE,2.155,Changping,2015-06-28 04:00:00
85.0,85.0,6.0,14.0,800.0,60.0,24.5,998.2,18.0,0.0,ESE,1.8,Changping,2015-06-28 05:00:00
86.0,86.0,6.0,14.0,800.0,60.0,24.5,998.53,18.0,0.0,E,1.0,Changping,2015-06-28 06:00:00
98.0,104.0,6.0,22.0,900.0,56.0,25.0,999.02,19.4,0.0,ESE,1.1,Changping,2015-06-28 07:00:00
125.0,125.0,7.549999999999997,20.0,900.0,70.0,25.7,999.3100000000001,19.8,0.0,ENE,1.2,Changping,2015-06-28 08:00:00
133.0,133.0,8.549999999999997,19.0,1100.0,81.0,26.0,999.2,19.6,0.0,SE,1.2,Changping,2015-06-28 09:00:00
137.0,137.0,10.099999999999994,21.0,1100.0,96.0,27.3,998.7,19.9,0.0,S,1.6,Changping,2015-06-28 10:00:00
149.0,149.0,11.549999999999997,19.0,1100.0,123.0,27.91,998.3,20.3,0.0,SE,2.255,Changping,2015-06-28 11:00:00
169.39999999999998,169.39999999999998,11.0,25.0,1209.9999999999995,140.0,28.055,997.9,20.91,0.0,ESE,1.9,Changping,2015-06-28 12:00:00
175.2,175.2,10.0,24.0,1464.999999999999,178.0,28.43,997.0,21.11,0.0,ESE,2.3,Changping,2015-06-28 13:00:00
187.99999999999994,187.99999999999994,9.0,17.0,1600.0,192.64999999999998,29.084999999999997,996.4,21.31,0.0,ESE,2.4099999999999993,Changping,2015-06-28 14:00:00
200.84999999999997,200.84999999999997,7.0,17.0,1654.9999999999998,211.0499999999999,29.729999999999997,996.145,21.4,0.0,E,1.6,Changping,2015-06-28 15:00:00
200.0,200.0,4.0,19.0,1600.0,238.74999999999994,30.22,995.99,21.729999999999997,0.0,E,2.5549999999999997,Changping,2015-06-28 16:00:00
181.0,181.0,2.0,21.0,1300.0,228.0,30.564999999999998,995.46,22.0,0.0,SE,1.7,Changping,2015-06-28 17:00:00
150.0,150.0,2.0,18.0,1000.0,209.0,30.755,994.715,20.7,0.0,SSE,2.5,Changping,2015-06-28 18:00:00
140.0,140.0,7.0,21.0,900.0,207.0,30.855,994.5,20.2,0.0,SE,2.655,Changping,2015-06-28 19:00:00
136.0,136.0,7.0,29.0,1000.0,195.0,29.9,994.8,21.6,0.0,ESE,2.5,Changping,2015-06-28 20:00:00
195.0,195.0,5.0,30.64999999999999,1500.0,185.0,28.5,995.5,21.3,0.0,E,2.5,Changping,2015-06-28 21:00:00
176.0,176.0,7.0,28.0,1300.0,153.0,27.7,995.8,21.3,0.0,ENE,1.6,Changping,2015-06-28 22:00:00
183.0,183.0,7.0,26.0,1200.0,127.0,27.5,995.4,21.1,0.0,ESE,1.7,Changping,2015-06-28 23:00:00
187.0,187.0,7.0,23.0,1200.0,115.0,27.0,995.1,20.6,0.0,ESE,1.1,Changping,2015-06-29 00:00:00
186.0,186.0,6.0,21.0,1200.0,102.0,26.5,995.0,20.3,0.0,NE,1.1,Changping,2015-06-29 01:00:00
176.0,176.0,5.0,20.0,1200.0,89.0,25.6,994.9,20.6,0.0,NE,1.0,Changping,2015-06-29 02:00:00
174.0,174.0,4.0,20.0,1200.0,74.0,24.7,994.5,21.2,0.0,NW,0.59,Changping,2015-06-29 03:00:00
186.0,186.0,2.0,33.64999999999999,1300.0,49.9,24.5,994.4,20.9,0.0,W,0.5,Changping,2015-06-29 04:00:00
197.0,197.0,2.0,38.29999999999998,1500.0,47.35,24.335,994.3449999999999,20.8,0.0,N,0.5,Changping,2015-06-29 05:00:00
200.0,200.0,2.0,53.09999999999994,1600.0,28.950000000000006,24.035,994.3,21.0,0.0,NNW,0.8,Changping,2015-06-29 06:00:00
198.0,198.0,2.0,64.1,1400.0,18.0,24.4,994.245,20.7,0.0,NNW,0.9,Changping,2015-06-29 07:00:00
198.0,198.0,4.0,53.0,1400.0,38.0,25.2,994.7,20.5,0.0,SW,1.0,Changping,2015-06-29 08:00:00
194.0,194.0,5.0,65.0,1400.0,36.0,26.0,994.9,20.6,0.0,WSW,0.6,Changping,2015-06-29 09:00:00
201.0,201.0,7.0,56.0,1300.0,56.0,26.4,994.7,20.7,0.0,E,1.3,Changping,2015-06-29 10:00:00
188.0,188.0,7.0,20.0,1200.0,94.0,26.4,995.0,20.5,0.0,ENE,1.5,Changping,2015-06-29 11:00:00
180.0,180.0,4.0,38.0,1700.0,66.0,25.1,995.2,22.0,0.0,ESE,1.8,Changping,2015-06-29 12:00:00
184.0,184.0,2.0,40.0,1754.9999999999998,55.0,24.0,995.6,20.9,0.21999999999999886,ESE,2.755,Changping,2015-06-29 13:00:00
134.35,134.35,2.0,17.0,945.0,61.0,24.3,995.5,19.735,0.1,NE,2.3,Changping,2015-06-29 14:00:00
105.20000000000002,105.20000000000002,2.0,14.25,845.0,63.0,23.9,996.5,19.349999999999998,0.0,SSW,2.8549999999999995,Changping,2015-06-29 15:00:00
54.150000000000006,54.150000000000006,2.0,16.0,635.0,61.0,22.91,997.9,18.405,0.0,SSE,3.0099999999999993,Changping,2015-06-29 16:00:00
25.85,25.85,2.0,18.0,390.0,57.0,21.275000000000002,997.9,17.285,0.6749999999999986,SSW,1.9,Changping,2015-06-29 17:00:00
14.500000000000002,14.500000000000002,2.0,34.0,300.0,38.0,19.610000000000003,998.34,17.3,0.0,WNW,1.8,Changping,2015-06-29 18:00:00
14.0,14.0,2.0,29.0,300.0,37.0,19.0,999.03,16.8,0.0,W,0.9,Changping,2015-06-29 19:00:00
11.0,11.0,2.0,22.0,300.0,33.0,19.2,999.41,16.645,0.0,NNW,0.8,Changping,2015-06-29 20:00:00
14.0,14.0,2.0,24.0,300.0,20.0,19.3,999.72,17.1,0.0,NW,1.0,Changping,2015-06-29 21:00:00
21.0,21.0,2.0,27.0,300.0,30.0,19.2,1000.01,17.2,0.0,N,1.3,Changping,2015-06-29 22:00:00
18.0,18.0,2.0,20.0,300.0,23.0,19.2,999.6,17.0,0.0,NW,0.9,Changping,2015-06-29 23:00:00
19.0,19.0,2.0,54.0,300.0,14.45,19.3,999.3,17.3,0.0,NNW,1.0,Changping,2015-06-30 00:00:00
25.0,25.0,2.0,41.0,300.0,8.500000000000002,19.2,998.6,16.8,0.0,NW,1.1,Changping,2015-06-30 01:00:00
25.0,25.0,2.0,24.0,245.0,10.0,19.2,997.9,16.8,0.0,NNW,0.8,Changping,2015-06-30 02:00:00
18.0,18.0,2.0,37.0,200.0,3.45,19.2,997.4,16.49,0.0,NNW,0.445,Changping,2015-06-30 03:00:00
8.9,8.9,2.0,27.0,200.0,14.0,19.1,997.4,16.9,0.0,NNW,1.4,Changping,2015-06-30 04:00:00
12.0,12.0,2.0,32.0,200.0,3.0,18.69,997.5,16.235,1.0099999999999996,NW,1.6,Changping,2015-06-30 05:00:00
8.0,8.0,2.0,46.0,200.0,4.0,18.105,998.4,15.275,0.5,WNW,1.4,Changping,2015-06-30 06:00:00
6.9,6.9,2.0,54.0,200.0,4.0,17.259999999999998,998.3,14.545,1.1,W,1.4,Changping,2015-06-30 07:00:00
18.0,18.0,2.0,46.0,300.0,11.0,16.79,998.3,14.5,0.8,WNW,2.1,Changping,2015-06-30 08:00:00
9.0,14.0,2.0,30.0,300.0,25.0,17.4,997.2,15.4,0.8,WNW,1.8,Changping,2015-06-30 09:00:00
4.3500000000000005,17.0,2.0,24.0,300.0,29.0,18.5,997.0,14.8,0.0,WNW,0.7,Changping,2015-06-30 10:00:00
12.0,12.0,2.0,19.0,200.0,34.0,20.3,996.5,15.1,0.0,NW,1.5,Changping,2015-06-30 11:00:00
11.0,14.0,2.0,13.0,200.0,48.0,23.4,995.3,16.0,0.0,WSW,1.7,Changping,2015-06-30 12:00:00
19.0,19.0,2.0,10.350000000000001,200.0,68.19999999999999,25.4,994.7,14.445,0.0,SSW,2.0,Changping,2015-06-30 13:00:00
30.0,30.0,2.0,7.9,145.0,74.94999999999997,26.4,994.205,14.07,0.0,S,2.9,Changping,2015-06-30 14:00:00
3.0,13.0,2.0,5.9,100.0,80.64999999999999,26.4,993.14,14.6,0.0,S,2.7,Changping,2015-06-30 15:00:00
12.0,15.0,2.0,5.0,100.0,88.59999999999997,27.059999999999995,991.94,14.1,0.0,S,3.155,Changping,2015-06-30 16:00:00
13.0,13.0,2.0,9.0,200.0,88.59999999999997,27.71,990.6850000000001,14.1,0.0,SSE,2.7,Changping,2015-06-30 17:00:00
12.0,18.0,2.0,14.0,200.0,102.79999999999995,27.6,989.44,13.9,0.0,SSE,2.2,Changping,2015-06-30 18:00:00
14.0,33.55,2.0,20.0,200.0,100.0,26.8,988.405,14.2,0.0,E,2.0,Changping,2015-06-30 19:00:00
15.0,33.55,2.0,25.0,300.0,84.0,25.4,987.9449999999999,15.1,0.0,ENE,1.7,Changping,2015-06-30 20:00:00
25.549999999999997,35.64999999999999,2.0,35.0,300.0,68.0,23.7,988.4,15.2,0.0,NNE,0.9,Changping,2015-06-30 21:00:00
22.0,28.0,2.0,27.0,354.9999999999997,68.0,22.8,988.7,14.6,0.0,NE,1.0,Changping,2015-06-30 22:00:00
10.0,25.0,2.0,17.0,300.0,68.0,21.3,988.7,15.2,0.0,NNE,0.7,Changping,2015-06-30 23:00:00
21.0,21.0,2.0,21.0,300.0,56.0,19.7,988.5,14.9,0.0,NW,1.6,Changping,2015-07-01 00:00:00
19.0,22.0,2.0,27.0,300.0,46.0,18.7,988.2,15.0,0.0,NE,0.9,Changping,2015-07-01 01:00:00
18.0,18.0,2.0,21.0,300.0,41.0,18.4,987.9,14.7,0.0,NW,1.4,Changping,2015-07-01 02:00:00
16.0,16.0,2.0,24.0,300.0,36.0,18.2,987.9,14.1,0.0,N,0.7,Changping,2015-07-01 03:00:00
20.0,20.0,2.0,15.0,200.0,39.0,17.5,987.9,14.2,0.0,NW,1.0,Changping,2015-07-01 04:00:00
19.0,34.0,2.0,23.0,300.0,23.0,17.5,988.5,14.0,0.0,N,0.9,Changping,2015-07-01 05:00:00
22.0,36.0,2.0,34.0,400.0,12.0,17.5,988.8,13.8,0.0,NNW,1.4,Changping,2015-07-01 06:00:00
25.0,28.0,2.0,41.0,400.0,18.0,20.6,989.2,13.525,0.0,NNW,1.8,Changping,2015-07-01 07:00:00
26.0,43.04999999999997,2.0,47.64999999999999,454.9999999999997,16.0,24.6,989.0,15.2,0.0,SSW,1.2,Changping,2015-07-01 08:00:00
26.0,50.749999999999986,4.199999999999989,49.0,500.0,16.0,27.8,988.7,13.3,0.0,NNW,1.9,Changping,2015-07-01 09:00:00
16.0,16.0,5.0,12.0,200.0,56.0,28.404999999999998,988.5,11.045,0.0,WNW,3.0099999999999993,Changping,2015-07-01 10:00:00
3.0,30.0,6.0,7.0,200.0,66.0,29.669999999999995,988.5,9.4,0.0,WNW,3.155,Changping,2015-07-01 11:00:00
16.0,32.0,6.0,9.0,200.0,71.0,30.74,988.5,9.3,0.0,WNW,3.3649999999999993,Changping,2015-07-01 12:00:00
